ceeb,school_name,state,sector,score_default,tier_default,score_B_qualdensity,tier_B_qualdensity,score_v4_candidate,tier_v4_candidate,ap_qualifying_density
446293,IDEA COLLEGE PREPARATORY SAN BENITO,TX,public,1.6554443847417681,Most Demanding,2.0707677596709377,Most Demanding,1.6654222021602818,Very Demanding,1.966018098853921
446295,SAN DIEGO H S,TX,public,-0.3323516801665476,Average,-0.3323516801665476,Average,-0.2877585645957607,Average,
446302,Our Father's House Inc,,private,,,,,,,
446304,South Texas Christian Academy,,private,,,,,,,
446305,SANGER H S,TX,public,-0.09959482398640096,Demanding,-0.09959482398640096,Demanding,-0.06363942856262288,Average,
446307,SAN ELIZARIO H S,TX,public,-0.056874022697410195,Demanding,-0.056874022697410195,Demanding,-0.09698772575598626,Average,
446310,SAN ISIDRO H S,TX,public,-1.2172116713580423,Below Average,-1.2172116713580423,Below Average,-0.5987084621555309,Below Average,
446312,Maranatha Baptist Chrn School,,private,,,,,,,
446313,PSJA NORTH EARLY COLLEGE H S,TX,public,-0.8334209479235237,Below Average,-0.6380097619767467,Average,-0.6519898010544772,Below Average,0.6265902616989348
446319,Hill Country Christian School,,private,-0.12329247187762658,Average,-0.12329247187762658,Demanding,-0.12329247187762658,Average,
446320,San Marcos Academy,,private,,,,,,,
446321,University Charter School,,private,,,,,,,
446325,SAN MARCOS H S,TX,public,-0.37969336814917043,Average,-0.3327768592087492,Average,-0.3244954848624838,Average,1.2023549371568951
446330,SAN PERLITA H S,TX,public,-1.2040738640141488,Below Average,-1.2040738640141488,Below Average,-1.0551778300197805,Below Average,
446335,SAN SABA H S,TX,public,-0.6672951516518439,Average,-0.665393195770863,Average,-0.6491205263351643,Below Average,0.4209982341714168
446340,SANTA ANNA SECONDARY,TX,public,0.2047989332808247,Demanding,0.2047989332808247,Demanding,0.08457031723534386,Demanding,
446343,SANTA MARIA H S,TX,public,0.19429221128198887,Demanding,0.19429221128198887,Demanding,0.25335868973817466,Demanding,
446345,SANTA ROSA H S,TX,public,-0.4459408362539634,Average,-0.4459408362539634,Average,-0.44053436337143287,Average,
446350,SANTO H S,TX,public,-0.11854605433242679,Average,-0.11854605433242679,Demanding,-0.19325395095151335,Average,
446355,WEST HARDIN H S,TX,public,-0.3786935040915353,Average,-0.3786935040915353,Average,-0.2855922429104086,Average,
446360,SAVOY H S,TX,public,-0.8962855075044602,Below Average,-0.8962855075044602,Below Average,-0.6827130764290005,Below Average,
446363,ALLISON L STEELE E L C,TX,public,-0.6382829214761774,Average,-0.6382829214761774,Average,-0.3505961407775887,Average,
446365,SAMUEL CLEMENS H S,TX,public,0.013345584914749131,Demanding,0.030766552738220432,Demanding,0.037389786182514206,Demanding,1.8957421232930642
446377,SCHULENBURG SECONDARY,TX,public,-0.9513834078908996,Below Average,-0.9513834078908996,Below Average,-0.8491016474652253,Below Average,
446385,SCURRY-ROSSER H S,TX,public,-0.28301529409982634,Average,-0.28301529409982634,Average,-0.20699685100695306,Average,
446389,First Assembly Christian Acad,,private,,,,,,,
446395,SEAGOVILLE H S,TX,public,-0.6711762992382517,Average,-0.6989766313913397,Average,-0.6947691865320285,Below Average,0.6384027342203764
446410,SEALY H S,TX,public,-0.21796164294819814,Average,-0.07230965602256928,Demanding,-0.06270540118366277,Average,1.5719046553295304
446416,Good News Christian Academy,,private,,,,,,,
446421,Lifegate Christian School,,private,,,,,,,
446425,NAVARRO H S,TX,public,-0.7277016664586031,Average,-0.7277016664586031,Average,-0.5994906180584021,Below Average,
446430,SEGUIN H S,TX,public,-0.5912896188525621,Average,-0.5912896188525621,Average,-0.5372998149954641,Average,
446438,Covenant Christian Academy,,private,,,,,,,
446440,SEMINOLE H S,TX,public,-1.0544092849738114,Below Average,-0.9209833242009943,Below Average,-0.879732489578913,Below Average,0.22201632080164746
446445,SEYMOUR H S,TX,public,0.30594319264252323,Demanding,0.30594319264252323,Demanding,0.33901730361695526,Demanding,
446450,SHALLOWATER H S,TX,public,1.2105614091766377,Very Demanding,1.2105614091766377,Very Demanding,1.22484480841792,Very Demanding,
446485,SHEPHERD H S,TX,public,-0.8572570113798211,Below Average,-0.8572570113798211,Below Average,-0.7178490600807883,Below Average,
446493,Calvary Christian Academy,,private,,,,,,,
446496,Grayson Christian School,,private,,,,,,,
446497,Liberty Christian Academy,,private,,,,,,,
446499,Texoma Christian School,,private,0.3938925632968533,Demanding,0.3581230841537117,Demanding,0.3581230841537117,Demanding,0.560793241274503
446507,SHERMAN H S,TX,public,-0.12420166212511556,Average,-0.05440160534837961,Demanding,-0.034674426358173596,Average,2.0973578691685097
446515,Saint Paul High School,,private,,,,,,,
446517,SHINER H S,TX,public,-0.297194669712308,Average,-0.16705194009719665,Average,-0.14779660872543765,Average,0.18852809946905502
446521,Heritage Christian Academy,,private,,,,,,,
446528,LUMBERTON H S,TX,public,-0.4781126025988804,Average,-0.5193909512020116,Average,-0.5286195026785101,Average,1.0013286681673341
446530,SILSBEE H S,TX,public,-0.4425767851844228,Average,-0.5411986021340935,Average,-0.5517045480719245,Average,0.845
446545,JAMES BOWIE H S,TX,public,1.2887771358411864,Very Demanding,1.2887771358411864,Very Demanding,0.8421214490560646,Very Demanding,
446555,SINTON H S,TX,public,-0.6657161276822687,Average,-0.5515566698149839,Average,-0.5377211382730503,Average,0.28176768011591763
446560,SKIDMORE-TYNAN H S,TX,public,-0.03575473135070552,Demanding,0.07715109071439102,Demanding,-0.04133721519604518,Average,0.7130581061501914
446570,SLATON H S,TX,public,-0.45723017257648557,Average,-0.45723017257648557,Average,-0.5271395323549241,Average,
446580,SLOCUM H S,TX,public,0.4648572576800928,Demanding,0.4648572576800928,Demanding,0.14143950012522627,Demanding,
446600,SMITHVILLE H S,TX,public,0.2485874110692514,Demanding,0.2485874110692514,Demanding,0.2247315405202039,Demanding,
446615,SNOOK SECONDARY,TX,public,-0.14505166175341713,Average,-0.14505166175341713,Average,-0.031476978350344596,Average,
446620,SNYDER H S,TX,public,0.3496681856041473,Demanding,0.3496681856041473,Demanding,0.22550392402492606,Demanding,
446625,SOMERSET H S,TX,public,-0.6803352676697468,Average,-0.5709446492739981,Average,-0.5883237616029848,Average,0.474248758357223
446635,SOMERVILLE H S,TX,public,-0.2902455913938334,Average,-0.2902455913938334,Average,0.02659506762092457,Demanding,
446640,SONORA SECONDARY SCHOOL,TX,public,-0.71682775708443,Average,-0.71682775708443,Average,-0.6927312135942456,Below Average,
446650,HARDIN-JEFFERSON H S,TX,public,-0.24936538327283092,Average,-0.24936538327283092,Average,-0.2405922112814725,Average,
446651,Clariden School,,private,0.8412209459193064,Very Demanding,0.8412209459193064,Very Demanding,0.8412209459193064,Very Demanding,
446652,SOUTH HOUSTON H S,TX,public,-0.3915311526261037,Average,-0.35140732715709366,Average,-0.3534594124531575,Average,0.8173784861288718
446653,Southeast Academy,,private,,,,,,,
446656,Jerusalem Christian Academy,,private,,,,,,,
446657,Fusion Academy Southlake,,private,,,,,,,
446665,SOUTH SAN ANTONIO H S,TX,public,-0.720023539334196,Average,-0.5528820905736355,Average,-0.5624010418807434,Average,0.35891724442618095
446675,SPEARMAN H S,TX,public,1.439649142917732,Very Demanding,1.439649142917732,Very Demanding,1.231021643995367,Very Demanding,
446679,Splendora Christian Academy,,private,,,,,,,
446680,SPLENDORA H S,TX,public,0.08222193292593692,Demanding,0.08222193292593692,Demanding,0.09185086431002344,Demanding,
446684,Providence Classical School,,private,,,,,,,
446685,Horizons Education Center,,private,,,,,,,
446686,Spring Cypress Presbyterian Sc,,private,,,,,,,
446688,Woodlands Preparatory School,,private,,,,,,,
446689,CARL WUNSCHE SR H S,TX,public,-0.4369479665365362,Average,-0.3261025583664774,Average,-0.33805316982230194,Average,0.7928480823279143
446690,KLEIN H S,TX,public,0.29491087304163405,Demanding,0.30539671242729693,Demanding,0.28980878871394217,Demanding,2.368309192151731
446691,KLEIN OAK H S,TX,public,0.26032476693050466,Demanding,0.2898877889738367,Demanding,0.31966036359072164,Demanding,2.420210111066396
446692,SPRING H S,TX,public,-0.7206103940162603,Average,-0.5613710542239889,Average,-0.5387902662197313,Average,0.5338756044301597
446693,KLEIN COLLINS H S,TX,public,0.04727258744718432,Demanding,0.04727258744718432,Demanding,0.06360361292501406,Demanding,
446695,SPRINGTOWN H S,TX,public,-0.5376764132225273,Average,-0.49887013143757625,Average,-0.5481142523266158,Average,0.48128415076001485
446696,Fundamental Baptist Chrstn Sch,,private,,,,,,,
446697,Cunae International School  ,,private,1.0907918459875035,Very Demanding,1.0907918459875035,Very Demanding,1.0907918459875035,Very Demanding,
446701,FRASSATI CATHOLIC HIGH SCHOOL,TX,private,1.1357826950019547,Very Demanding,1.235436263511755,Very Demanding,0.8928694338204043,Very Demanding,3.5206559412096166
446705,TURNING POINT SECONDARY SCHOOL,TX,public,-0.7321810558405473,Average,-0.7321810558405473,Average,-0.3908381983623187,Average,
446710,SPURGER H S,TX,public,0.3993015374016547,Demanding,0.3993015374016547,Demanding,0.30916903426124703,Demanding,
446712,WILLOWRIDGE H S,TX,public,0.19046469616055575,Demanding,0.19046469616055575,Demanding,0.21869471523569559,Demanding,
446714,STAFFORD H S,TX,public,-0.7263225087697562,Average,-0.616070766437044,Average,-0.5346725778265999,Average,0.8808408042211593
446720,STAMFORD H S,TX,public,0.28469788236945204,Demanding,0.28469788236945204,Demanding,0.2224802265033808,Demanding,
446730,STANTON H S,TX,public,-0.033957134850764764,Demanding,-0.033957134850764764,Demanding,-0.062034050594032615,Average,
446735,LONE STAR H S,TX,public,0.698159112820545,Very Demanding,0.698159112820545,Very Demanding,0.5729256238202326,Demanding,
446741,Silver Saddle Christian Acad,,private,,,,,,,
446742,HUSTON ACADEMY,TX,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,-0.644538126613877,Below Average,
446750,STEPHENVILLE H S,TX,public,-0.015338521854524731,Demanding,-0.015338521854524731,Demanding,-0.21629372159847493,Average,
446760,WEST TEXAS SECONDARY SCHOOL,TX,public,0.0634635371149949,Demanding,0.0634635371149949,Demanding,-0.14010816082145824,Average,
446765,STOCKDALE H S,TX,public,-0.6917876222218728,Average,-0.6917876222218728,Average,-0.5986677555639102,Below Average,
446770,STRATFORD H S,TX,public,0.0667074665850693,Demanding,0.0667074665850693,Demanding,-0.02107191038140234,Average,
446780,SUDAN H S,TX,public,0.16593477552293212,Demanding,0.16593477552293212,Demanding,0.2760183964723654,Demanding,
446782,LAWRENCE E ELKINS H S,TX,public,0.5247586161680132,Very Demanding,0.6918144485831352,Very Demanding,0.6736989500060578,Demanding,3.572648320492781
446783,KEMPNER H S,TX,public,0.30984728408085754,Demanding,0.42629393294706525,Demanding,0.4175456236576734,Demanding,2.8147914781962364
446784,CLEMENTS H S,TX,public,1.0753539489576933,Very Demanding,1.408072103357817,Very Demanding,1.3649192738550016,Very Demanding,5.375712717818541
446785,DULLES H S,TX,public,0.9832203352082418,Very Demanding,1.2800173155712422,Very Demanding,1.2536926266858082,Very Demanding,5.375712717818541
446786,Fort Bend Christian Academy,,private,0.34875692101603334,Demanding,0.34979638598524404,Demanding,0.34979638598524404,Demanding,2.478680988733788
446788,HIGHTOWER H S,TX,public,-0.5568410539591184,Average,-0.4881495332024589,Average,-0.48443173997871936,Average,0.9588799323169184
446793,Trent Internationale School,,private,,,,,,,
446802,Peerless Christian Academy,,private,,,,,,,
446805,SULPHUR SPRINGS H S,TX,public,-0.42541504722144396,Average,-0.5731562248111108,Average,-0.5480349055150742,Average,1.4286415480418886
446810,NORTH HOPKINS H S,TX,public,-0.001834339248021235,Demanding,-0.001834339248021235,Demanding,-0.061474727997762595,Average,
446820,SUNDOWN H S,TX,public,0.5473190406269753,Very Demanding,0.1713134901022105,Demanding,0.1817631735751855,Demanding,1.1747828473377921
446825,SUNRAY H S,TX,public,0.804419540685158,Very Demanding,0.804419540685158,Very Demanding,0.5304127747603589,Demanding,
446840,SWEENY H S,TX,public,-0.3711301217643831,Average,-0.3901822395725745,Average,-0.36706825303380164,Average,0.5229638623071085
446845,SWEETWATER H S,TX,public,-0.7479405376718523,Below Average,-0.7479405376718523,Below Average,-0.688115971340622,Below Average,
446860,TAFT H S,TX,public,-0.679877497843136,Average,-0.679877497843136,Average,-0.668097707433383,Below Average,
446865,NEW HOME SCHOOL,TX,public,0.3727087260332626,Demanding,0.3727087260332626,Demanding,0.2760939831902237,Demanding,
446867,TAHOKA H S,TX,public,-0.8091461090245111,Below Average,-0.8091461090245111,Below Average,-0.7491011181728472,Below Average,
446871,A+UP H S,TX,public,,,,,,,
446890,TATUM H S,TX,public,-0.11728585314188085,Average,-0.11728585314188085,Demanding,-0.20860503631938343,Average,
446892,Christ Fellowship Academy,,private,,,,,,,
446902,TAYLOR H S,TX,public,-0.36661314489285146,Average,-0.23843718188872043,Average,-0.21261217794469883,Average,0.9993440414822997
446915,TEAGUE H S,TX,public,-0.4136009519685721,Average,-0.4136009519685721,Average,-0.4293090841153727,Average,
446920,ACADEMY H S,TX,public,-0.42240920347041555,Average,-0.42240920347041555,Average,-0.3056351377991152,Average,
446924,Holy Trinity Catholic HS,,private,0.5019865770473902,Demanding,0.5270761535111398,Very Demanding,0.5270761535111398,Demanding,2.221029503102626
446930,TEMPLE H S,TX,public,-0.5333991936715126,Average,-0.45122397814999676,Average,-0.40493965324963715,Average,0.9977619895524107
446949,Terrell Christian Academy,,private,,,,,,,
446950,TERRELL H S,TX,public,-0.32527404807638827,Average,-0.32527404807638827,Average,-0.2686407120468678,Average,
446953,American Christian Academy,,private,,,,,,,
446956,Emmanuel Christian Academy,,private,,,,,,,
446958,LIBERTY-EYLAU H S,TX,public,-0.7691692850076369,Below Average,-0.7691692850076369,Below Average,-0.8159287984415053,Below Average,
446959,Christian Acad/Tutoring Svcs,,private,,,,,,,
446962,Redlick Baptist Christian,,private,,,,,,,
446963,PLEASANT GROVE H S,TX,public,-0.2737579664632103,Average,-0.22292007336934666,Average,-0.28941798377681677,Average,1.1877600513093713
446964,N.A.I. Christian School,,private,,,,,,,
446970,TEXAS H S,TX,public,-0.2981478721578645,Average,-0.3770732374027085,Average,-0.4059985728462009,Average,1.7769668583499907
446980,TEXAS CITY H S,TX,public,-0.36997971160320764,Average,-0.36997971160320764,Average,-0.2910240469578779,Average,
446981,Trinity Baptist Christian Sch,,private,,,,,,,
446989,THE COLONY H S,TX,public,-0.19299349736222932,Average,-0.26588690787101377,Average,-0.29093891380222214,Average,1.3723990415304936
446990,THORNDALE H S,TX,public,0.3332170976525667,Demanding,0.3332170976525667,Demanding,0.2565477418810727,Demanding,
446991,John Cooper School,,private,1.5631062760128618,Most Demanding,2.019823484964293,Most Demanding,2.019823484964293,Most Demanding,5.375712717818541
446999,INTERNATIONAL H S,TX,public,,,,,,,
447000,THRALL H S,TX,public,-0.021846652019143868,Demanding,-0.21526403311025205,Average,-0.21803026697476685,Average,0.7868705716870881
447005,THREE RIVERS JR/SR H S,TX,public,-0.4162552036079383,Average,-0.4162552036079383,Average,-0.33085739569956946,Average,
447008,Fortis Academy,,private,,,,,,,
447035,TOLAR H S,TX,public,0.06496214572582391,Demanding,0.06496214572582391,Demanding,0.14185608396255459,Demanding,
447040,CONCORDIA LUTHERAN HIGH SCHOOL,TX,private,-0.06862010087385731,Demanding,-0.06535508002423615,Demanding,-0.07925027507011836,Average,1.7033481592007313
447042,Rosehill Christian School,,private,,,,,,,
447043,TOMBALL H S,TX,public,0.26440179431943284,Demanding,0.2894480588456665,Demanding,0.2822980410802176,Demanding,2.9793520733485357
447044,TOMBALL MEMORIAL H S,TX,public,0.46378660981562886,Demanding,0.5134245926809394,Demanding,0.5076590102344016,Demanding,3.317768658303235
447045,TOM BEAN H S,TX,public,-0.7661657415956517,Below Average,-0.7661657415956517,Below Average,-0.6253113933606108,Below Average,
447050,TORNILLO H S,TX,public,0.3988390868588466,Demanding,0.3988390868588466,Demanding,0.31043117332720843,Demanding,
447065,TRENTON H S,TX,public,0.500524570989026,Demanding,0.500524570989026,Demanding,0.5323797989661855,Demanding,
447076,Mankin Christian Academy,,private,,,,,,,
447080,TRINITY H S,TX,public,-0.4183963609582798,Average,-0.4183963609582798,Average,-0.3460326644596558,Average,
447090,TROUP H S,TX,public,-0.7085555940142103,Average,-0.7085555940142103,Average,-0.6765468603140437,Below Average,
447095,TROY H S,TX,public,-0.7398198764183728,Below Average,-0.7398198764183728,Average,-0.4657695037936186,Average,
447100,TULIA H S,TX,public,-0.6419884560007025,Average,-0.6419884560007025,Average,-0.6432632913072898,Below Average,
447115,JIM NED H S,TX,public,-0.25809267616284476,Average,-0.25809267616284476,Average,-0.20727661274656814,Average,
447116,All Saints Episcopal School,,private,0.6823972816293165,Very Demanding,0.8860597555445185,Very Demanding,0.8860597555445185,Very Demanding,3.6774124994660102
